code,brand,category,color,price,currency,stock,inStock,sizes
SKU06303,Diadora,shoe,Yellow,84,USD,1746,TRUE,"S,M,L"
SKU08312,Converse,shoe,Navy,84,USD,1392,TRUE,"XS,S,M,L"
SKU03059,Puma,shoe,Grey,85,USD,1970,TRUE,"S,M,L"
SKU00168,Nike,shoe,Ivory,78,USD,0,FALSE,"S,M,L,XXL"
SKU02720,Vans,shoe,Green,54,USD,0,FALSE,"S,M,L"
SKU08908,Converse,shoe,Black,57,USD,0,FALSE,"XS,S,M,L"
SKU04446,Sketchers,shoe,Navy,38,USD,0,FALSE,"S,M,XL"
SKU07109,NewBalance,shoe,Blue,54,USD,1767,TRUE,"M,L,XL"
SKU03610,Puma,shoe,Yellow,96,USD,27,TRUE,"XS,S,M,L"
SKU00928,Nike,shoe,Blue,84,USD,0,FALSE,"XS,S,M"
SKU05344,Hummel,shoe,Ivory,50,USD,0,FALSE,"S,M,L"
SKU06389,Diadora,shoe,Ivory,68,USD,1236,TRUE,"S,M"
SKU07882,NewBalance,shoe,Grey,92,USD,0,FALSE,"S,M,L"
SKU01962,Adidas,shoe,Green,87,USD,0,FALSE,"M,L"
SKU08181,Converse,shoe,White,100,USD,0,FALSE,"XS,S,L,XL"
SKU09559,Onitsuka,shoe,Blue,71,USD,500,TRUE,"S,M"
SKU01653,Adidas,shoe,Navy,54,USD,0,FALSE,"S,L,XL,XXL"
SKU02192,Vans,shoe,Navy,92,USD,0,FALSE,"S,M,L"
SKU06084,Diadora,shoe,Ivory,98,USD,0,FALSE,"S,M,L"
SKU05997,Hummel,shoe,Red,82,USD,0,FALSE,"S,M"
SKU03093,Puma,shoe,Grey,90,USD,0,FALSE,"XS,S,M,L"
SKU08547,Converse,shoe,Yellow,75,USD,1225,TRUE,"XS,M,L,XL"
SKU08077,Converse,shoe,White,40,USD,0,FALSE,"S,M,L,XL"
SKU08670,Converse,shoe,Khaki,54,USD,1113,TRUE,"S,M"
SKU06377,Diadora,shoe,Green,83,USD,1745,TRUE,"S,M,L"
SKU08572,Converse,shoe,Yellow,84,USD,757,TRUE,"S,M,L"
SKU01662,Adidas,shoe,Blue,66,USD,0,FALSE,"S,M,L"
SKU08278,Converse,shoe,Red,79,USD,1647,TRUE,"M,L"
SKU06254,Diadora,shoe,Red,70,USD,612,TRUE,"M,L,XXL"
SKU00872,Nike,shoe,Khaki,74,USD,380,TRUE,"XS,S,M,L"
SKU04958,Sketchers,shoe,Green,56,USD,0,FALSE,"XS,M,L"
SKU07666,NewBalance,shoe,Green,84,USD,0,FALSE,"M,XL"
SKU05653,Hummel,shoe,Green,64,USD,1960,TRUE,"S,M,L"
SKU07062,NewBalance,shoe,Blue,66,USD,180,TRUE,"XS,S,M"
SKU09182,Onitsuka,shoe,Red,70,USD,1266,TRUE,"M,L,XXL"
SKU00087,Nike,shoe,Blue,93,USD,310,TRUE,L
SKU04215,Sketchers,shoe,Khaki,43,USD,0,FALSE,"S,M,L"
SKU03764,Puma,shoe,Green,87,USD,589,TRUE,"S,M,L,XXL"
SKU05631,Hummel,shoe,Black,46,USD,0,FALSE,"XS,S,M,L"
SKU02580,Vans,shoe,Red,69,USD,838,TRUE,"S,M,L,XL"
SKU07596,NewBalance,shoe,Blue,85,USD,0,FALSE,"S,M,L"
SKU07401,NewBalance,shoe,Yellow,62,USD,0,FALSE,"XS,S,M,L"
SKU02039,Vans,shoe,Red,45,USD,223,TRUE,"S,M,L,XXL"
SKU06929,Diadora,shoe,Yellow,42,USD,859,TRUE,"M,L,XXL"
SKU06012,Diadora,shoe,White,48,USD,361,TRUE,XL
SKU00418,Nike,shoe,Black,59,USD,825,TRUE,"S,M"
SKU02298,Vans,shoe,Blue,84,USD,0,FALSE,"S,M,L"
SKU09447,Onitsuka,shoe,Blue,76,USD,0,FALSE,"M,L,XXL"
SKU00216,Nike,shoe,White,55,USD,0,FALSE,"XS,S,L"
SKU06082,Diadora,shoe,Green,43,USD,0,FALSE,"S,M"
SKU01851,Adidas,shoe,Ivory,42,USD,1904,TRUE,"S,M,L"
SKU04322,Sketchers,shoe,Blue,90,USD,0,FALSE,"XS,S,M,L"
SKU03150,Puma,shoe,Black,56,USD,0,FALSE,"S,M,L,XL"
SKU05748,Hummel,shoe,Black,59,USD,0,FALSE,"XS,M,L"
SKU06559,Diadora,shoe,Green,59,USD,1618,TRUE,"S,M,L"
SKU07951,NewBalance,shoe,Ivory,89,USD,83,TRUE,"M,L"
SKU00397,Nike,shoe,Ivory,45,USD,585,TRUE,"XS,S,M,L,XL"
SKU02877,Vans,shoe,Red,44,USD,0,FALSE,"M,L"
SKU09403,Onitsuka,shoe,Black,93,USD,311,TRUE,"M,L"
SKU01239,Adidas,shoe,White,83,USD,1641,TRUE,"XS,S,M,L"
SKU01837,Adidas,shoe,Ivory,35,USD,0,FALSE,"M,L"
SKU08689,Converse,shoe,Yellow,83,USD,0,FALSE,"XS,S,M,L"
SKU08351,Converse,shoe,Grey,36,USD,0,FALSE,"S,M,L"
SKU01930,Adidas,shoe,Ivory,64,USD,1302,TRUE,"S,M"
SKU02181,Vans,shoe,Blue,43,USD,0,FALSE,"M,L"
SKU00893,Nike,shoe,Yellow,31,USD,1624,TRUE,"S,M,L"
SKU02933,Vans,shoe,Blue,92,USD,938,TRUE,"S,M,L,XL"
SKU07206,NewBalance,shoe,Ivory,45,USD,0,FALSE,"M,L"
SKU00646,Nike,shoe,Blue,32,USD,1002,TRUE,"S,M"
SKU00844,Nike,shoe,Green,54,USD,0,FALSE,"M,L"
SKU09022,Onitsuka,shoe,Grey,61,USD,1840,TRUE,"S,M,L,XL"
SKU06151,Diadora,shoe,Ivory,96,USD,0,FALSE,"S,L,XL"
SKU06388,Diadora,shoe,Blue,71,USD,0,FALSE,M
SKU02304,Vans,shoe,Navy,66,USD,0,FALSE,"XS,S,M,L"
SKU05477,Hummel,shoe,Khaki,63,USD,794,TRUE,"XS,S,M,L,XL"
SKU07193,NewBalance,shoe,White,47,USD,1203,TRUE,"M,L"
SKU09427,Onitsuka,shoe,Yellow,87,USD,0,FALSE,"M,L,XL"
SKU06973,Diadora,shoe,Blue,42,USD,187,TRUE,"XS,M,L"
SKU08211,Converse,shoe,Yellow,93,USD,417,TRUE,"M,L,XL"
SKU09150,Onitsuka,shoe,Green,73,USD,530,TRUE,"XS,M,L,XL"
SKU07028,NewBalance,shoe,Khaki,30,USD,1212,TRUE,"S,M,L,XL,XXL"
SKU08492,Converse,shoe,Ivory,49,USD,1307,TRUE,"XS,S,M,L"
SKU02835,Vans,shoe,Black,99,USD,0,FALSE,"S,M,L,XL"
SKU04857,Sketchers,shoe,Navy,63,USD,1368,TRUE,"S,L,XXL"
SKU04480,Sketchers,shoe,Black,51,USD,646,TRUE,"S,M,L"
SKU04589,Sketchers,shoe,Red,38,USD,1767,TRUE,"XXS,M,L"
SKU03034,Puma,shoe,Red,86,USD,0,FALSE,"XS,S,M,L,XL"
SKU06794,Diadora,shoe,Grey,91,USD,0,FALSE,"S,L,XL"
SKU00249,Nike,shoe,Blue,69,USD,1910,TRUE,"S,M,L"
SKU05597,Hummel,shoe,Grey,30,USD,386,TRUE,"S,M,L"
SKU05444,Hummel,shoe,Grey,92,USD,1656,TRUE,"M,XL"
SKU04608,Sketchers,shoe,Khaki,93,USD,0,FALSE,"S,M,L"
SKU06115,Diadora,shoe,Khaki,63,USD,1428,TRUE,"S,M,L,XL,XXL"
SKU08155,Converse,shoe,Red,95,USD,1414,TRUE,"M,L"
SKU02452,Vans,shoe,Green,36,USD,0,FALSE,"S,M,L,XL"
SKU02563,Vans,shoe,Ivory,94,USD,1519,TRUE,"S,M,L"
SKU08170,Converse,shoe,Green,80,USD,0,FALSE,"XXS,S,M,L,XL"
SKU04239,Sketchers,shoe,Green,56,USD,0,FALSE,"XXS,S,M,L,XL"
SKU06058,Diadora,shoe,Red,35,USD,1953,TRUE,"S,M,L,XL"
SKU08662,Converse,shoe,Red,49,USD,1320,TRUE,"M,L"
SKU00993,Nike,shoe,Grey,51,USD,223,TRUE,"S,M,L,XL,XXL"
SKU00907,Nike,shoe,Khaki,58,USD,0,FALSE,"S,M,XL"
SKU00065,Nike,shoe,Yellow,62,USD,1604,TRUE,"M,L"
SKU08789,Converse,shoe,Blue,86,USD,1694,TRUE,L
SKU07616,NewBalance,shoe,Red,34,USD,60,TRUE,"XS,M,L,XL"
SKU06356,Diadora,shoe,Navy,55,USD,0,FALSE,"S,M"
SKU03315,Puma,shoe,Black,38,USD,735,TRUE,"L,XL"
SKU07011,NewBalance,shoe,Yellow,67,USD,695,TRUE,"S,M,XL"
SKU01514,Adidas,shoe,Black,92,USD,1433,TRUE,"S,M,XL"
SKU07946,NewBalance,shoe,Grey,84,USD,587,TRUE,"S,M,XL"
SKU04623,Sketchers,shoe,Khaki,60,USD,533,TRUE,"M,L,XL"
SKU05669,Hummel,shoe,Ivory,37,USD,0,FALSE,"S,M,L"
SKU05171,Hummel,shoe,Khaki,82,USD,851,TRUE,"XS,S,M,L"
SKU05967,Hummel,shoe,Red,40,USD,1358,TRUE,"S,M"
SKU06879,Diadora,shoe,Grey,98,USD,279,TRUE,"M,L"
SKU07304,NewBalance,shoe,Green,31,USD,0,FALSE,"S,M,L"
SKU04183,Sketchers,shoe,Yellow,83,USD,0,FALSE,L
SKU01766,Adidas,shoe,Blue,80,USD,1648,TRUE,"XS,M,L"
SKU03810,Puma,shoe,Navy,65,USD,1309,TRUE,"XS,M,L,XL"
SKU07811,NewBalance,shoe,Black,45,USD,1602,TRUE,"S,M,L"
SKU07822,NewBalance,shoe,Khaki,30,USD,0,FALSE,"XS,M,L"
SKU09209,Onitsuka,shoe,Yellow,60,USD,0,FALSE,"XXS,XS,S,M,L"
SKU09657,Onitsuka,shoe,Navy,46,USD,1381,TRUE,"S,M,L"
SKU02923,Vans,shoe,Grey,56,USD,1451,TRUE,"S,M"
SKU03040,Puma,shoe,Navy,89,USD,0,FALSE,"S,L,XXL"
SKU00098,Nike,shoe,Blue,51,USD,634,TRUE,"XS,S,M,XL"
SKU02801,Vans,shoe,Navy,57,USD,598,TRUE,"M,L,XL"
SKU04456,Sketchers,shoe,Yellow,71,USD,0,FALSE,"M,L"
SKU09875,Onitsuka,shoe,Ivory,32,USD,0,FALSE,"S,M,L,XL"
SKU00534,Nike,shoe,Blue,77,USD,487,TRUE,"XS,S,M,L,XL"
SKU04463,Sketchers,shoe,Black,32,USD,0,FALSE,"S,M"
SKU02772,Vans,shoe,Blue,75,USD,1081,TRUE,"S,M,L,XL"
SKU01291,Adidas,shoe,Black,70,USD,0,FALSE,"M,L"
SKU09978,Onitsuka,shoe,Blue,83,USD,1925,TRUE,"M,XL"
SKU01345,Adidas,shoe,Black,40,USD,0,FALSE,"S,M,L,XL"
SKU03568,Puma,shoe,Black,41,USD,0,FALSE,"S,M,L"
SKU05826,Hummel,shoe,Black,66,USD,1398,TRUE,"XS,S,M,L,XXL"
SKU06105,Diadora,shoe,Khaki,56,USD,0,FALSE,"M,L"
SKU02354,Vans,shoe,Yellow,72,USD,143,TRUE,"S,M,L"
SKU01037,Adidas,shoe,Grey,38,USD,0,FALSE,"S,M,L"
SKU00797,Nike,shoe,Khaki,58,USD,0,FALSE,"S,M,L"
SKU01116,Adidas,shoe,White,45,USD,577,TRUE,"XXS,S,M,L"
SKU09324,Onitsuka,shoe,Red,80,USD,910,TRUE,M
SKU08596,Converse,shoe,Grey,88,USD,351,TRUE,"M,L,XXL"
SKU04949,Sketchers,shoe,Green,51,USD,0,FALSE,"S,M,L,XL,XXL"
SKU05557,Hummel,shoe,Red,87,USD,0,FALSE,"XS,S,M,L"
SKU06476,Diadora,shoe,Black,75,USD,0,FALSE,"XXS,S,M,L,XXL"
SKU04146,Sketchers,shoe,Yellow,37,USD,0,FALSE,"S,M,L"
SKU07083,NewBalance,shoe,Grey,50,USD,0,FALSE,"S,M,L,XL"
SKU06871,Diadora,shoe,Black,61,USD,0,FALSE,"XS,S,M,XXL"
SKU04018,Sketchers,shoe,Red,70,USD,1033,TRUE,"XXS,XS,L"
SKU00093,Nike,shoe,Yellow,88,USD,0,FALSE,"M,L,XL"
SKU08642,Converse,shoe,Ivory,42,USD,1398,TRUE,"M,L"
SKU00951,Nike,shoe,Blue,98,USD,1155,TRUE,"S,M,L"
SKU03027,Puma,shoe,Black,59,USD,0,FALSE,"S,M,L"
SKU03758,Puma,shoe,Navy,80,USD,0,FALSE,"M,L"
SKU00439,Nike,shoe,Ivory,36,USD,0,FALSE,"S,M,L"
SKU00291,Nike,shoe,Navy,67,USD,0,FALSE,"M,L,XXL"
SKU07122,NewBalance,shoe,Green,68,USD,1880,TRUE,"S,M,XL"
SKU01546,Adidas,shoe,Navy,51,USD,0,FALSE,"XS,S,L"
SKU02330,Vans,shoe,Red,39,USD,0,FALSE,"S,M,XL"
SKU04980,Sketchers,shoe,Ivory,80,USD,1218,TRUE,"S,M,L"
SKU02253,Vans,shoe,Black,77,USD,1619,TRUE,"S,M,L"
SKU00089,Nike,shoe,White,98,USD,0,FALSE,"S,M,L,XL"
SKU06610,Diadora,shoe,Blue,75,USD,70,TRUE,"S,M"
SKU03333,Puma,shoe,Red,64,USD,0,FALSE,"M,XL"
SKU01742,Adidas,shoe,Khaki,89,USD,0,FALSE,"S,L"
SKU09983,Onitsuka,shoe,Ivory,60,USD,0,FALSE,"S,M,L"
SKU07282,NewBalance,shoe,Grey,95,USD,97,TRUE,"S,M,L"
SKU09121,Onitsuka,shoe,Black,87,USD,0,FALSE,"S,M,XL"
SKU00770,Nike,shoe,Red,69,USD,298,TRUE,"XS,S,M,L"
SKU02292,Vans,shoe,Green,42,USD,0,FALSE,"S,M,L"
SKU09214,Onitsuka,shoe,Black,79,USD,0,FALSE,"M,L,XL"
SKU03715,Puma,shoe,Black,56,USD,0,FALSE,"XXS,XS,S,M,L,XXL"
SKU00817,Nike,shoe,Navy,62,USD,86,TRUE,"S,M,L,XL"
SKU01218,Adidas,shoe,Khaki,66,USD,1671,TRUE,"S,L"
SKU04009,Sketchers,shoe,Grey,44,USD,1290,TRUE,"XS,S,L,XL"
SKU04988,Sketchers,shoe,White,34,USD,0,FALSE,"M,L"
SKU02083,Vans,shoe,Black,83,USD,0,FALSE,M
SKU02063,Vans,shoe,White,66,USD,1015,TRUE,"S,M,L,XL"
SKU01185,Adidas,shoe,Ivory,86,USD,881,TRUE,"S,M,L"
SKU06820,Diadora,shoe,Yellow,47,USD,0,FALSE,"XS,S,M,L"
SKU05498,Hummel,shoe,Red,37,USD,0,FALSE,"XS,S,M,L"
SKU08355,Converse,shoe,Red,90,USD,1300,TRUE,"XS,S,M,L"
SKU03088,Puma,shoe,Red,100,USD,954,TRUE,"S,M,L,XL"
SKU08859,Converse,shoe,Grey,96,USD,0,FALSE,"XS,S,M,L"
SKU09082,Onitsuka,shoe,Khaki,69,USD,0,FALSE,"S,M,L,XL"
SKU07732,NewBalance,shoe,White,44,USD,0,FALSE,"XXS,M,L"
SKU02989,Vans,shoe,White,50,USD,0,FALSE,"XS,S,M,L"
SKU07615,NewBalance,shoe,White,93,USD,1610,TRUE,"S,M,L"
SKU03740,Puma,shoe,Blue,54,USD,660,TRUE,"S,M"
SKU00990,Nike,shoe,Khaki,98,USD,0,FALSE,"S,M,L"
SKU06645,Diadora,shoe,Black,33,USD,0,FALSE,"S,M,L"
SKU08154,Converse,shoe,Blue,77,USD,140,TRUE,"S,M,L"
SKU01968,Adidas,shoe,White,34,USD,1972,TRUE,"S,L,XXL"
SKU07621,NewBalance,shoe,Black,89,USD,911,TRUE,"S,M,L,XXL"
SKU03834,Puma,shoe,Green,99,USD,0,FALSE,"S,M,L"
SKU00738,Nike,shoe,White,66,USD,844,TRUE,"S,M,L"
SKU00661,Nike,shoe,Yellow,62,USD,180,TRUE,M
SKU08855,Converse,shoe,Yellow,47,USD,950,TRUE,"S,M,L,XL"
SKU00769,Nike,shoe,Ivory,75,USD,0,FALSE,"M,L,XXL"
SKU04419,Sketchers,shoe,Khaki,62,USD,0,FALSE,"S,M,L,XL"
SKU08315,Converse,shoe,Grey,89,USD,740,TRUE,"XS,M,L"
SKU04624,Sketchers,shoe,Yellow,56,USD,1292,TRUE,"S,M,L,XL"
SKU05810,Hummel,shoe,Khaki,62,USD,558,TRUE,"XS,S,M,L"
SKU06257,Diadora,shoe,Ivory,92,USD,373,TRUE,M
SKU08056,Converse,shoe,Khaki,73,USD,0,FALSE,"XS,M,L"
SKU00665,Nike,shoe,Ivory,45,USD,0,FALSE,"XXS,M,L,XL"
SKU02027,Vans,shoe,Khaki,87,USD,0,FALSE,"S,M,L,XL"
SKU04057,Sketchers,shoe,Ivory,87,USD,1633,TRUE,"XS,S,M,L"
SKU08273,Converse,shoe,Grey,35,USD,0,FALSE,"S,M,L"
SKU00496,Nike,shoe,Yellow,88,USD,455,TRUE,"M,L"
SKU09112,Onitsuka,shoe,Black,53,USD,0,FALSE,"M,L,XL"
SKU06855,Diadora,shoe,Grey,99,USD,0,FALSE,"M,L"
SKU02041,Vans,shoe,Green,64,USD,0,FALSE,"S,M"
SKU05036,Hummel,shoe,Green,52,USD,0,FALSE,"S,M"
SKU01019,Adidas,shoe,Grey,76,USD,1246,TRUE,"S,M,XXL"
SKU04970,Sketchers,shoe,Ivory,90,USD,0,FALSE,"S,M,L"
SKU03293,Puma,shoe,Ivory,34,USD,1532,TRUE,"S,M,L"
SKU03554,Puma,shoe,Khaki,53,USD,492,TRUE,"S,M,L"
SKU08265,Converse,shoe,Ivory,55,USD,460,TRUE,"XS,M,L"
SKU06091,Diadora,shoe,White,98,USD,0,FALSE,"S,M"
SKU00669,Nike,shoe,White,33,USD,0,FALSE,"S,M,L"
SKU06450,Diadora,shoe,Red,45,USD,0,FALSE,"M,L"
SKU00063,Nike,shoe,Grey,84,USD,1473,TRUE,"M,XL"
SKU00015,Nike,shoe,Grey,67,USD,0,FALSE,"XS,S,L"
SKU09285,Onitsuka,shoe,Green,43,USD,0,FALSE,"S,M,L"
SKU08162,Converse,shoe,Blue,36,USD,0,FALSE,"XS,M,L"
SKU08083,Converse,shoe,Yellow,100,USD,75,TRUE,"M,L,XL"
SKU03696,Puma,shoe,Yellow,65,USD,0,FALSE,"S,M,XL"
SKU09371,Onitsuka,shoe,Red,33,USD,0,FALSE,"M,L"
SKU00499,Nike,shoe,Navy,94,USD,1327,TRUE,"S,M,L"
SKU02238,Vans,shoe,Blue,52,USD,0,FALSE,"S,M,L"
SKU07725,NewBalance,shoe,Khaki,40,USD,0,FALSE,"S,M,L"
SKU02857,Vans,shoe,Grey,91,USD,0,FALSE,"XS,S,M,L"
SKU04438,Sketchers,shoe,Blue,56,USD,0,FALSE,"XS,M,L,XL"
SKU08801,Converse,shoe,Yellow,77,USD,0,FALSE,"M,L,XL"
SKU04278,Sketchers,shoe,Navy,39,USD,138,TRUE,"S,M,L"
SKU00240,Nike,shoe,Ivory,97,USD,1900,TRUE,"XXS,S,M,L"
SKU06883,Diadora,shoe,Blue,62,USD,646,TRUE,"S,M,L,XL,XXL"
SKU05133,Hummel,shoe,White,91,USD,1321,TRUE,"S,M,XL"
SKU06277,Diadora,shoe,White,86,USD,0,FALSE,"XS,S,M,L"
SKU02501,Vans,shoe,Ivory,40,USD,860,TRUE,"S,L,XL,XXL"
SKU01702,Adidas,shoe,Khaki,73,USD,1674,TRUE,"S,M,L,XL"
SKU01312,Adidas,shoe,Grey,96,USD,1896,TRUE,"M,L,XL"
SKU00911,Nike,shoe,White,75,USD,3,TRUE,"S,M,L"
SKU00196,Nike,shoe,Red,93,USD,0,FALSE,"XS,S,L,XL"
SKU04934,Sketchers,shoe,Khaki,31,USD,0,FALSE,"S,M,L,XL"
SKU02448,Vans,shoe,White,67,USD,0,FALSE,"S,M,L"
SKU04912,Sketchers,shoe,Red,39,USD,0,FALSE,"S,M,L"
SKU05907,Hummel,shoe,Yellow,85,USD,0,FALSE,"S,M,L"
SKU03381,Puma,shoe,Red,34,USD,0,FALSE,"XS,M,L"
SKU00412,Nike,shoe,Green,38,USD,284,TRUE,"S,M"
SKU04973,Sketchers,shoe,Blue,81,USD,37,TRUE,"S,M,L"
SKU00660,Nike,shoe,Grey,40,USD,0,FALSE,"S,M,L"
SKU03009,Puma,shoe,Grey,67,USD,0,FALSE,"XS,S,L,XXL"
SKU07124,NewBalance,shoe,Red,51,USD,1178,TRUE,M
SKU06061,Diadora,shoe,Green,42,USD,1204,TRUE,"S,M,L"
SKU06448,Diadora,shoe,Green,91,USD,0,FALSE,"S,M,L"
SKU01652,Adidas,shoe,Green,71,USD,489,TRUE,"S,M,L"
SKU03285,Puma,shoe,Grey,45,USD,0,FALSE,"S,M,L"
SKU06845,Diadora,shoe,Black,86,USD,798,TRUE,"S,M,L"
SKU01390,Adidas,shoe,Green,52,USD,0,FALSE,"S,M"
SKU07737,NewBalance,shoe,Red,93,USD,1987,TRUE,"S,M,L"
SKU07355,NewBalance,shoe,White,84,USD,0,FALSE,"S,M,L"
SKU06509,Diadora,shoe,Blue,49,USD,0,FALSE,"M,L,XXL"
SKU05672,Hummel,shoe,Black,80,USD,413,TRUE,"XXS,XS,S,M,L"
SKU02858,Vans,shoe,Navy,93,USD,1890,TRUE,"M,L,XL"
SKU05853,Hummel,shoe,Red,49,USD,205,TRUE,"M,L,XL"
SKU05747,Hummel,shoe,Green,42,USD,0,FALSE,"M,L"
SKU09216,Onitsuka,shoe,Navy,68,USD,660,TRUE,"S,M,L,XL"
SKU07194,NewBalance,shoe,Navy,30,USD,0,FALSE,"S,M,L,XL"
SKU09225,Onitsuka,shoe,White,95,USD,253,TRUE,"M,L"
SKU03325,Puma,shoe,Black,37,USD,0,FALSE,"M,L"
SKU04849,Sketchers,shoe,Grey,65,USD,573,TRUE,"M,L,XL"
SKU03474,Puma,shoe,Black,78,USD,0,FALSE,"S,M,L"
SKU04478,Sketchers,shoe,Khaki,78,USD,354,TRUE,"S,M,L,XL"
SKU04974,Sketchers,shoe,Yellow,99,USD,979,TRUE,"S,M,L"
SKU09342,Onitsuka,shoe,Blue,39,USD,954,TRUE,"S,M,L,XL"
SKU02049,Vans,shoe,Ivory,61,USD,0,FALSE,"XS,S,M"
SKU06299,Diadora,shoe,White,48,USD,0,FALSE,"XXS,M,L"
SKU07360,NewBalance,shoe,White,53,USD,1083,TRUE,"M,L,XXL"
SKU01815,Adidas,shoe,Navy,36,USD,0,FALSE,M
SKU07286,NewBalance,shoe,White,42,USD,0,FALSE,"M,L,XL"
SKU03731,Puma,shoe,Navy,70,USD,1672,TRUE,"S,M,L,XL"
SKU05252,Hummel,shoe,Red,99,USD,0,FALSE,"S,M,XL,XXL"
SKU03839,Puma,shoe,Grey,99,USD,180,TRUE,L
SKU07017,NewBalance,shoe,Khaki,85,USD,0,FALSE,"M,L,XXL"
SKU09713,Onitsuka,shoe,Blue,50,USD,1318,TRUE,"S,M,L,XL"
SKU03719,Puma,shoe,Grey,84,USD,0,FALSE,"S,M,L"
SKU06472,Diadora,shoe,Green,90,USD,503,TRUE,"S,M,L,XL"
SKU05197,Hummel,shoe,Blue,52,USD,0,FALSE,"M,L,XL"
SKU01858,Adidas,shoe,Navy,73,USD,0,FALSE,"S,M,L"
SKU06700,Diadora,shoe,White,46,USD,0,FALSE,"S,M,L"
SKU08605,Converse,shoe,Navy,63,USD,86,TRUE,"S,M"
SKU01311,Adidas,shoe,Blue,99,USD,496,TRUE,"S,L,XL,XXL"
SKU05705,Hummel,shoe,Yellow,66,USD,0,FALSE,"S,M,XXL"
SKU04030,Sketchers,shoe,Khaki,34,USD,1474,TRUE,"S,M,XL"
SKU02111,Vans,shoe,Yellow,32,USD,1204,TRUE,"XS,S,M,L,XXL"
SKU00060,Nike,shoe,Red,61,USD,770,TRUE,"S,M,XL"
SKU02693,Vans,shoe,Green,58,USD,0,FALSE,"XS,S,M,XL"
SKU03660,Puma,shoe,Ivory,37,USD,0,FALSE,"S,M,L"
SKU07940,NewBalance,shoe,Ivory,73,USD,0,FALSE,"XS,S,M,L,XL"
SKU08717,Converse,shoe,Khaki,85,USD,0,FALSE,"S,M,L,XL"
SKU09032,Onitsuka,shoe,Navy,60,USD,457,TRUE,"XS,S,L"
SKU03513,Puma,shoe,Navy,76,USD,970,TRUE,"XS,S,M,L,XXL"
SKU07285,NewBalance,shoe,Khaki,70,USD,379,TRUE,"S,M,L"
SKU02518,Vans,shoe,Navy,92,USD,1391,TRUE,"S,M"
SKU02605,Vans,shoe,Grey,73,USD,673,TRUE,"S,M,L"
SKU00336,Nike,shoe,Grey,92,USD,15,TRUE,"M,L"
SKU09862,Onitsuka,shoe,Grey,69,USD,669,TRUE,"S,M,L"
SKU08147,Converse,shoe,Yellow,63,USD,0,FALSE,"S,M,L"
SKU09674,Onitsuka,shoe,Navy,88,USD,0,FALSE,"XXS,XS,S,M,L,XL"
SKU09244,Onitsuka,shoe,Grey,91,USD,0,FALSE,"XS,M,L,XL"
SKU06116,Diadora,shoe,Blue,62,USD,0,FALSE,"S,M,L"
SKU08275,Converse,shoe,Ivory,54,USD,0,FALSE,"S,M,L"
SKU09706,Onitsuka,shoe,Blue,42,USD,1941,TRUE,"M,L,XL,XXL"
SKU05167,Hummel,shoe,Yellow,64,USD,0,FALSE,"S,M,L"
SKU04669,Sketchers,shoe,Green,46,USD,1996,TRUE,"M,L,XXL"
SKU06124,Diadora,shoe,Ivory,87,USD,1353,TRUE,"S,M,L"
SKU06733,Diadora,shoe,Yellow,58,USD,1518,TRUE,"M,L"
SKU04169,Sketchers,shoe,Blue,89,USD,1815,TRUE,"S,M,L"
SKU01017,Adidas,shoe,Red,53,USD,0,FALSE,"XS,M,L"
SKU03196,Puma,shoe,Black,30,USD,0,FALSE,"S,M"
SKU04867,Sketchers,shoe,Yellow,78,USD,0,FALSE,"XXS,S,L"
SKU07674,NewBalance,shoe,Khaki,70,USD,0,FALSE,"S,M,L"
SKU08286,Converse,shoe,Red,50,USD,0,FALSE,"M,L,XL"
SKU05014,Hummel,shoe,Khaki,98,USD,0,FALSE,"S,M,L"
SKU05118,Hummel,shoe,Ivory,32,USD,0,FALSE,"S,M"
SKU08668,Converse,shoe,Black,94,USD,0,FALSE,"S,M,L"
SKU03976,Puma,shoe,Green,94,USD,0,FALSE,"M,L"
SKU02302,Vans,shoe,Yellow,88,USD,0,FALSE,"S,M,XL"
SKU08369,Converse,shoe,Khaki,53,USD,1609,TRUE,"M,XL"
SKU06314,Diadora,shoe,Green,50,USD,0,FALSE,"S,M,L"
SKU02799,Vans,shoe,Green,84,USD,0,FALSE,"S,M,L"
SKU08333,Converse,shoe,Yellow,62,USD,0,FALSE,"XS,S,M,L"
SKU03242,Puma,shoe,Ivory,91,USD,0,FALSE,"XS,S,M,L"
SKU05516,Hummel,shoe,White,45,USD,377,TRUE,"S,M,L"
SKU05790,Hummel,shoe,Navy,31,USD,1044,TRUE,"M,L"
SKU05858,Hummel,shoe,Grey,36,USD,138,TRUE,"M,L"
SKU05925,Hummel,shoe,Green,57,USD,0,FALSE,"S,M,L"
SKU05987,Hummel,shoe,Ivory,46,USD,1131,TRUE,"S,M,L"
SKU06677,Diadora,shoe,Khaki,80,USD,1248,TRUE,"XS,S,M,L,XL"
SKU02581,Vans,shoe,Navy,69,USD,483,TRUE,"XS,M,XL"
SKU01353,Adidas,shoe,Green,100,USD,570,TRUE,"M,L"
SKU04897,Sketchers,shoe,Grey,64,USD,344,TRUE,"S,M,L"
SKU06247,Diadora,shoe,Grey,55,USD,73,TRUE,"XS,S,M,L,XL"
SKU00615,Nike,shoe,Blue,96,USD,285,TRUE,"S,M"
SKU06536,Diadora,shoe,Khaki,91,USD,931,TRUE,"M,XL"
